@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 27\nSize of the tree: 32\n','Number of leaves: 16\nSize of the tree: 19\n','Number of leaves: 4\nSize of the tree: 6\n','Number of leaves: 4\nSize of the tree: 7\n','Number of leaves: 3\nSize of the tree: 5\n','Number of leaves: 85\nSize of the tree: 127\n','Number of leaves: 40\nSize of the tree: 60\n','Number of leaves: 84\nSize of the tree: 125\n','Number of leaves: 81\nSize of the tree: 111\n','Number of leaves: 67\nSize of the tree: 94\n','Number of leaves: 81\nSize of the tree: 118\n','Number of leaves: 114\nSize of the tree: 152\n','Number of leaves: 92\nSize of the tree: 127\n','Number of leaves: 66\nSize of the tree: 96\n','Number of leaves: 121\nSize of the tree: 164\n','Number of leaves: 17\nSize of the tree: 33\n','Number of leaves: 16\nSize of the tree: 31\n','Number of leaves: 24\nSize of the tree: 47\n','Number of leaves: 19\nSize of the tree: 37\n','Number of leaves: 15\nSize of the tree: 29\n','Number of leaves: 13\nSize of the tree: 25\n','Number of leaves: 9\nSize of the tree: 17\n','Number of leaves: 30\nSize of the tree: 59\n','Number of leaves: 22\nSize of the tree: 43\n','Number of leaves: 27\nSize of the tree: 53\n','Number of leaves: 23\nSize of the tree: 45\n','Number of leaves: 25\nSize of the tree: 49\n','Number of leaves: 21\nSize of the tree: 41\n','Number of leaves: 26\nSize of the tree: 51\n','Number of leaves: 5\nSize of the tree: 9\n','Number of leaves: 64\nSize of the tree: 96\n','Number of leaves: 62\nSize of the tree: 95\n','Number of leaves: 58\nSize of the tree: 88\n','Number of leaves: 58\nSize of the tree: 89\n','Number of leaves: 66\nSize of the tree: 101\n','Number of leaves: 55\nSize of the tree: 84\n','Number of leaves: 69\nSize of the tree: 103\n','Number of leaves: 71\nSize of the tree: 106\n','Number of leaves: 55\nSize of the tree: 85\n','Number of leaves: 55\nSize of the tree: 86\n','Number of leaves: 1\nSize of the tree: 1\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric
@attribute measureAttributesUsed numeric
@attribute measureNumIterations numeric
@attribute measureNumAttributesSelected numeric
@attribute measureSelectionTime numeric
@attribute measureTime numeric

@data

Glass,1,8,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.bayes.NaiveBayes',-1151805453487947577,20191229.1705,193,21,10,11,0,47.619048,52.380952,0,0.302115,0.153623,0.329628,73.319986,102.792685,44.430294,491.13902,-446.708726,2.115728,23.387572,-21.271844,18.36381,0.874467,41.331731,0.571429,4,0.428571,6,0.571429,8,0.428571,3,0.4,0.571429,0.470588,0.13484,0.683673,0.558679,0.47619,0.187241,0.812759,0.52381,0.542063,0.47619,0.465459,0.298464,0.769019,0.625567,0.448561,0.47619,0,0,0,0,0,0,14575,22672,3924,80.952381,30.612245,?,?,?,?,?,?,6,0,0
Glass,1,9,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.bayes.NaiveBayes',-1151805453487947577,20191229.1705,193,21,11,10,0,52.380952,47.619048,0,0.335443,0.148102,0.322113,70.685102,100.449076,44.430294,43.517119,0.913175,2.115728,2.072244,0.043485,19.350047,0.921431,43.551472,0.857143,6,0.428571,6,0.571429,8,0.142857,1,0.5,0.857143,0.631579,0.408248,0.704082,0.609715,0.52381,0.206227,0.793773,0.47619,0.547619,0.52381,0.499415,0.337771,0.790473,0.657167,0.460819,0.52381,0.001,0,0,0,0,0,14534,22672,3924,76.190476,25.85034,?,?,?,?,?,?,6,1,1
Glass,1,10,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.bayes.NaiveBayes',-1151805453487947577,20191229.1705,193,21,10,11,0,47.619048,52.380952,0,0.289231,0.173193,0.359541,82.660319,112.120773,44.430294,117.937399,-73.507105,2.115728,5.616067,-3.500338,15.517484,0.738928,34.925459,0.714286,5,0.5,7,0.5,7,0.285714,2,0.416667,0.714286,0.526316,0.204124,0.673469,0.597931,0.47619,0.230037,0.769963,0.52381,0.503968,0.47619,0.427242,0.244295,0.671498,0.536708,0.590245,0.47619,0.001,0,0,0,0,0,15148,22672,3924,66.666667,27.891156,?,?,?,?,?,?,7,1,1
iris,1,1,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.bayes.NaiveBayes',-1151805453487947577,20191229.1705,135,15,14,1,0,93.333333,6.666667,0,0.9,0.031426,0.131348,7.070879,27.863185,23.774438,1.524758,22.249679,1.584963,0.101651,1.483312,22.249679,1.483312,93.586565,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,1,1,0.93266,0.933333,0,0,0,0,0,0,10396,10633,2353,100,35.555556,?,?,?,?,?,?,2,0,0
iris,1,2,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.bayes.NaiveBayes',-1151805453487947577,20191229.1705,135,15,15,0,0,100,0,0,1,0.00139,0.005879,0.312662,1.247065,23.774438,0.045679,23.728758,1.584963,0.003045,1.581917,23.728758,1.581917,99.807865,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.001,0,0.015625,0,15.625,0,10394,10633,2353,100,33.333333,?,?,?,?,?,?,2,1,1
iris,1,3,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.bayes.NaiveBayes',-1151805453487947577,20191229.1705,135,15,15,0,0,100,0,0,1,0.003317,0.011393,0.746221,2.416821,23.774438,0.109827,23.66461,1.584963,0.007322,1.577641,23.66461,1.577641,99.538045,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.001,0,0,0,0,0,10396,10633,2353,100,33.333333,?,?,?,?,?,?,2,0,1
iris,1,4,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.bayes.NaiveBayes',-1151805453487947577,20191229.1705,135,15,15,0,0,100,0,0,1,0.003857,0.010794,0.867873,2.289652,23.774438,0.127149,23.647288,1.584963,0.008477,1.576486,23.647288,1.576486,99.465186,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,10396,10633,2353,100,33.333333,?,?,?,?,?,?,2,0,0
iris,1,5,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.bayes.NaiveBayes',-1151805453487947577,20191229.1705,135,15,14,1,0,93.333333,6.666667,0,0.9,0.040325,0.187842,9.073214,39.847408,23.774438,3.220294,20.554144,1.584963,0.214686,1.370276,21.747356,1.449824,91.473691,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,1,1,0.93266,0.933333,0,0,0,0,0,0,10318,10633,2353,100,35.555556,?,?,?,?,?,?,2,0,0
iris,1,6,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.bayes.NaiveBayes',-1151805453487947577,20191229.1705,135,15,14,1,0,93.333333,6.666667,0,0.9,0.040597,0.167936,9.134252,35.624501,23.774438,2.439805,21.334633,1.584963,0.162654,1.422309,21.758897,1.450593,91.522239,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,1,1,0.93266,0.933333,0,0,0,0,0,0,10357,10633,2353,100,37.777778,?,?,?,?,?,?,2,0,0
iris,1,7,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.bayes.NaiveBayes',-1151805453487947577,20191229.1705,135,15,14,1,0,93.333333,6.666667,0,0.9,0.040603,0.174596,9.135708,37.037479,23.774438,2.645091,21.129346,1.584963,0.176339,1.408623,21.750061,1.450004,91.48507,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,1,1,0.93266,0.933333,0.001,0,0,0,0,0,10398,10633,2353,100,37.777778,?,?,?,?,?,?,2,1,1
iris,1,8,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.bayes.NaiveBayes',-1151805453487947577,20191229.1705,135,15,13,2,0,86.666667,13.333333,0,0.8,0.077044,0.256603,17.334917,54.433686,23.774438,5.720575,18.053863,1.584963,0.381372,1.203591,19.850527,1.323368,83.495254,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.866667,0.066667,0.933333,0.133333,0.866667,0.866667,0.866667,0.8,0.986667,0.977778,0.866667,0.866667,0,0,0,0,0,0,10396,10633,2353,100,37.777778,?,?,?,?,?,?,2,0,0
iris,1,9,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.bayes.NaiveBayes',-1151805453487947577,20191229.1705,135,15,15,0,0,100,0,0,1,0.02883,0.102222,6.486766,21.684486,23.774438,1.186725,22.587712,1.584963,0.079115,1.505847,22.587712,1.505847,95.008398,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,10394,10633,2353,100,40,?,?,?,?,?,?,2,0,0
iris,1,10,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.bayes.NaiveBayes',-1151805453487947577,20191229.1705,135,15,15,0,0,100,0,0,1,0.018963,0.066088,4.266777,14.019318,23.774438,0.702924,23.071514,1.584963,0.046862,1.538101,23.071514,1.538101,97.043363,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.001,0,0,0,0,0,10357,10633,2353,100,37.777778,?,?,?,?,?,?,2,0,0
soybean,1,1,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.bayes.NaiveBayes',-1151805453487947577,20191229.1705,614,69,65,4,0,94.202899,5.797101,0,0.936537,0.009448,0.075377,9.814278,34.344224,267.786855,22.86153,244.925325,3.880969,0.331327,3.549642,252.311531,3.656689,94.221029,1,2,0,0,1,67,0,0,1,1,1,1,1,1,0.942029,0.006954,0.993046,0.057971,0.953579,0.942029,0.938666,0.937785,0.996719,0.966689,0.939774,0.942029,0.004,0.002,0,0.015625,0,15.625,52108,202240,29475,97.101449,6.864989,?,?,?,?,?,?,22,4,4
soybean,1,2,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.bayes.NaiveBayes',-1151805453487947577,20191229.1705,614,69,65,4,0,94.202899,5.797101,0,0.936435,0.008418,0.070091,8.743932,31.935928,267.786855,23.899976,243.88688,3.880969,0.346376,3.534592,251.646897,3.647056,93.972834,1,2,0,0,1,67,0,0,1,1,1,1,1,1,0.942029,0.008696,0.991304,0.057971,?,0.942029,?,?,0.997711,0.983578,?,0.942029,0.003,0.002,0,0,0,0,52114,202240,29475,95.652174,7.017544,?,?,?,?,?,?,22,3,3
soybean,1,3,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.bayes.NaiveBayes',-1151805453487947577,20191229.1705,614,69,62,7,0,89.855072,10.144928,0,0.888761,0.013104,0.085193,13.63311,38.883622,265.180215,27.794463,237.385752,3.843192,0.402818,3.440373,244.216584,3.539371,92.094572,1,2,0,0,1,67,0,0,1,1,1,1,1,1,0.898551,0.011735,0.988265,0.101449,?,0.898551,?,?,0.994891,0.977427,?,0.898551,0.004,0.002,0,0,0,0,52108,202240,29475,97.101449,7.47521,?,?,?,?,?,?,22,4,4
soybean,1,4,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.bayes.NaiveBayes',-1151805453487947577,20191229.1705,615,68,61,7,0,89.705882,10.294118,0,0.885687,0.013041,0.089115,13.610013,40.818083,255.151643,35.249399,219.902243,3.75223,0.518374,3.233857,234.394158,3.446973,91.864648,1,2,0,0,1,66,0,0,1,1,1,1,1,1,0.897059,0.017456,0.982544,0.102941,0.909106,0.897059,0.894326,0.884372,0.990176,0.937891,0.92906,0.897059,0.004,0.002,0,0,0,0,53916,202557,29158,94.117647,7.120743,?,?,?,?,?,?,23,3,4
soybean,1,5,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.bayes.NaiveBayes',-1151805453487947577,20191229.1705,615,68,63,5,0,92.647059,7.352941,0,0.919182,0.010022,0.080972,10.449159,37.049079,256.172375,30.542945,225.62943,3.767241,0.449161,3.31808,238.73611,3.510825,93.193542,1,2,0,0,1,66,0,0,1,1,1,1,1,1,0.926471,0.007913,0.992087,0.073529,0.94489,0.926471,0.92727,0.922699,0.997245,0.984317,0.956043,0.926471,0.004,0.002,0,0,0,0,50766,202557,29158,95.588235,6.578947,?,?,?,?,?,?,21,4,4
soybean,1,6,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.bayes.NaiveBayes',-1151805453487947577,20191229.1705,615,68,63,5,0,92.647059,7.352941,0,0.91924,0.01226,0.084223,12.761979,38.464018,259.391913,37.262223,222.12969,3.814587,0.547974,3.266613,238.870888,3.512807,92.088795,1,2,0,0,1,66,0,0,1,1,1,1,1,1,0.926471,0.011216,0.988784,0.073529,0.946041,0.926471,0.918065,0.918478,0.995513,0.976373,0.967418,0.926471,0.003,0.002,0,0,0,0,50772,202557,29158,94.117647,7.120743,?,?,?,?,?,?,21,3,3
soybean,1,7,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.bayes.NaiveBayes',-1151805453487947577,20191229.1705,615,68,65,3,0,95.588235,4.411765,0,0.951624,0.008535,0.067331,8.884346,30.749644,259.391913,14.25285,245.139063,3.814587,0.209601,3.604986,245.275917,3.606999,94.558043,1,2,0,0,1,66,0,0,1,1,1,1,1,1,0.955882,0.003135,0.996865,0.044118,0.965686,0.955882,0.95594,0.954507,0.999029,0.99079,0.95246,0.955882,0.004,0.001,0,0,0,0,52114,202557,29158,100,6.888545,?,?,?,?,?,?,22,3,4
soybean,1,8,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.bayes.NaiveBayes',-1151805453487947577,20191229.1705,615,68,64,4,0,94.117647,5.882353,0,0.935591,0.011327,0.079888,11.783476,36.461109,260.757564,25.232242,235.525323,3.83467,0.371062,3.463608,242.459523,3.565581,92.982738,1,2,0,0,1,66,0,0,1,1,1,1,1,1,0.941176,0.005378,0.994622,0.058824,0.958824,0.941176,0.942131,0.940405,0.997258,0.986162,0.949697,0.941176,0.004,0.002,0,0,0,0,50766,202557,29158,97.058824,7.275542,?,?,?,?,?,?,21,3,4
soybean,1,9,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.bayes.NaiveBayes',-1151805453487947577,20191229.1705,615,68,61,7,0,89.705882,10.294118,0,0.887868,0.014766,0.101474,15.329282,46.204134,264.814206,42.189471,222.624734,3.894327,0.620433,3.273893,237.779424,3.496756,89.791038,1,2,0.015152,1,0.984848,65,0,0,0.666667,1,0.8,0.810287,1,1,0.897059,0.012108,0.987892,0.102941,0.920761,0.897059,0.896209,0.891146,0.993769,0.967813,0.938175,0.897059,0.004,0.002,0,0,0,0,52108,202557,29158,94.117647,7.50774,?,?,?,?,?,?,22,3,4
soybean,1,10,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.bayes.NaiveBayes',-1151805453487947577,20191229.1705,615,68,62,6,0,91.176471,8.823529,0,0.903683,0.012243,0.089191,12.709443,40.611237,264.814206,36.747863,228.066343,3.894327,0.54041,3.353917,243.741645,3.584436,92.042511,1,2,0,0,1,66,0,0,1,1,1,1,1,1,0.911765,0.011662,0.988338,0.088235,0.934766,0.911765,0.907729,0.905788,0.992273,0.965853,0.941475,0.911765,0.004,0.002,0.015625,0,15.625,0,52114,202557,29158,94.117647,7.352941,?,?,?,?,?,?,22,4,4
unbalanced,1,1,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.bayes.NaiveBayes',-1151805453487947577,20191229.1705,770,86,85,1,0,98.837209,1.162791,0,0,0.028295,0.107354,105.538107,100.073322,7.928616,7.262174,0.666442,0.092193,0.084444,0.007749,-36.296665,-0.422054,-457.7932,0,0,0,0,1,85,1,1,?,0,?,?,0.694118,0.035714,0.988372,0.988372,0.011628,0.011628,?,0.988372,?,?,0.694118,0.984463,?,0.988372,0.004,0,0,0,0,0,17551,228377,27965,98.837209,50,?,?,?,?,?,?,1,4,4
unbalanced,1,2,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.bayes.NaiveBayes',-1151805453487947577,20191229.1705,770,86,85,1,0,98.837209,1.162791,0,0,0.026326,0.107458,98.191746,100.169744,7.928616,8.069531,-0.140915,0.092193,0.093832,-0.001639,-6.100469,-0.070936,-76.942423,0,0,0,0,1,85,1,1,?,0,?,?,0.2,0.014493,0.988372,0.988372,0.011628,0.011628,?,0.988372,?,?,0.2,0.972017,?,0.988372,0.004,0,0.015625,0,15.625,0,17438,228377,27965,98.837209,50,?,?,?,?,?,?,1,4,4
unbalanced,1,3,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.bayes.NaiveBayes',-1151805453487947577,20191229.1705,770,86,85,1,0,98.837209,1.162791,0,0,0.026818,0.107338,100.027061,100.058454,7.928616,7.982881,-0.054265,0.092193,0.092824,-0.000631,-1.857195,-0.021595,-23.423954,0,0,0,0,1,85,1,1,?,0,?,?,0.2,0.014493,0.988372,0.988372,0.011628,0.011628,?,0.988372,?,?,0.2,0.971349,?,0.988372,0.004,0,0,0,0,0,17438,228377,27965,98.837209,50,?,?,?,?,?,?,1,4,4
unbalanced,1,4,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.bayes.NaiveBayes',-1151805453487947577,20191229.1705,770,86,85,1,0,98.837209,1.162791,0,0,0.026983,0.107704,100.643622,100.399433,7.928616,8.337309,-0.408693,0.092193,0.096945,-0.004752,-6.446387,-0.074958,-81.305324,0,0,0,0,1,85,1,1,?,0,?,?,0.023529,0.011905,0.988372,0.988372,0.011628,0.011628,?,0.988372,?,?,0.023529,0.952403,?,0.988372,0.003,0.001,0,0,0,0,17438,228377,27965,98.837209,50,?,?,?,?,?,?,1,3,3
unbalanced,1,5,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.bayes.NaiveBayes',-1151805453487947577,20191229.1705,770,86,84,2,0,97.674419,2.325581,0,0,0.037162,0.151498,100.868556,100.340396,14.00522,14.673843,-0.668623,0.162851,0.170626,-0.007775,-13.444906,-0.156336,-95.999247,0,0,0,0,1,84,1,2,?,0,?,?,0.300595,0.023323,0.976744,0.976744,0.023256,0.023256,?,0.976744,?,?,0.300595,0.947926,?,0.976744,0.003,0,0.015625,0,15.625,0,17438,228377,27965,97.674419,50,?,?,?,?,?,?,1,3,3
unbalanced,1,6,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.bayes.NaiveBayes',-1151805453487947577,20191229.1705,770,86,84,2,0,97.674419,2.325581,0,0,0.037121,0.154328,100.758899,102.214947,14.00522,31.919788,-17.914568,0.162851,0.37116,-0.208309,-29.795546,-0.34646,-212.746009,0,0,0,0,1,84,1,2,?,0,?,?,0.291667,0.024027,0.976744,0.976744,0.023256,0.023256,?,0.976744,?,?,0.291667,0.946256,?,0.976744,0.004,0,0,0,0,0,17781,228377,27965,97.674419,55.232558,?,?,?,?,?,?,2,3,3
unbalanced,1,7,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.bayes.NaiveBayes',-1151805453487947577,20191229.1705,771,85,84,1,0,98.823529,1.176471,0,0,0.026344,0.108058,97.847333,100.154543,7.905407,8.042476,-0.13707,0.093005,0.094617,-0.001613,-5.276324,-0.062074,-66.743237,0,0,0,0,1,84,1,1,?,0,?,?,0.065476,0.012346,0.988235,0.988235,0.011765,0.011765,?,0.988235,?,?,0.065476,0.958238,?,0.988235,0.003,0,0,0,0,0,17438,228670,27672,98.823529,50,?,?,?,?,?,?,1,3,3
unbalanced,1,8,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.bayes.NaiveBayes',-1151805453487947577,20191229.1705,771,85,84,1,0,98.823529,1.176471,0,0,0.027589,0.10833,102.470875,100.407206,7.905407,8.230653,-0.325246,0.093005,0.096831,-0.003826,-13.624088,-0.160283,-172.338865,0,0,0,0,1,84,1,1,?,0,?,?,0.267857,0.015625,0.988235,0.988235,0.011765,0.011765,?,0.988235,?,?,0.267857,0.973552,?,0.988235,0.004,0,0.015625,0,15.625,0,17438,228670,27672,98.823529,50,?,?,?,?,?,?,1,4,4
unbalanced,1,9,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.bayes.NaiveBayes',-1151805453487947577,20191229.1705,771,85,84,1,0,98.823529,1.176471,0,0,0.031173,0.113415,115.785538,105.120072,7.905407,28.900083,-20.994677,0.093005,0.340001,-0.246996,-47.162164,-0.554849,-596.58112,0,0,0,0,1,84,1,1,?,0,?,?,0.202381,0.014706,0.988235,0.988235,0.011765,0.011765,?,0.988235,?,?,0.202381,0.970694,?,0.988235,0.004,0,0,0,0,0,17504,228670,27672,98.823529,59.411765,?,?,?,?,?,?,1,4,4
unbalanced,1,10,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.bayes.NaiveBayes',-1151805453487947577,20191229.1705,771,85,84,1,0,98.823529,1.176471,0,0,0.026655,0.108119,99.003323,100.211686,7.905407,8.084508,-0.179101,0.093005,0.095112,-0.002107,-7.772101,-0.091436,-98.313738,0,0,0,0,1,84,1,1,?,0,?,?,0.244048,0.015385,0.988235,0.988235,0.011765,0.011765,?,0.988235,?,?,0.244048,0.972781,?,0.988235,0.004,0,0,0,0,0,17438,228670,27672,98.823529,50,?,?,?,?,?,?,1,4,4
breast-cancer,1,1,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.functions.SimpleLogistic -- -I 0 -M 500 -H 50 -W 0.0',-1151805453487947577,20191229.1705,257,29,21,8,0,72.413793,27.586207,0,0.147059,0.388943,0.47457,91.924129,102.539173,25.930469,27.528009,-1.59754,0.894154,0.949242,-0.055088,1.168262,0.040285,4.505363,1,20,0.888889,8,0.111111,1,0,0,0.714286,1,0.833333,0.281718,0.511111,0.699524,0.724138,0.613027,0.386973,0.275862,0.802956,0.724138,0.636782,0.281718,0.511111,0.604111,0.516667,0.724138,0.019,0,0.03125,0,31.25,0,16994,31137,6285,100,100,?,?,?,?,11.111111,2,4,0,19
breast-cancer,1,2,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.functions.SimpleLogistic -- -I 0 -M 500 -H 50 -W 0.0',-1151805453487947577,20191229.1705,257,29,22,7,0,75.862069,24.137931,0,0.334426,0.332482,0.411103,78.580096,88.825915,25.930469,21.288221,4.642247,0.894154,0.734077,0.160077,5.634429,0.194291,21.72899,0.95,19,0.666667,6,0.333333,3,0.05,1,0.76,0.95,0.844444,0.380132,0.761111,0.846488,0.758621,0.475287,0.524713,0.241379,0.756897,0.758621,0.725612,0.380132,0.761111,0.758263,0.652991,0.758621,0.029,0,0.015625,0,15.625,0,18472,31137,6285,100,100,?,?,?,?,17.241379,5,4,0,29
