@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string

@data

pima_diabetes,1,7,weka.classifiers.lazy.XNNClassifier,'-K 3',4093840036403736411,20191230.1734,691,77,55,22,0,71.428571,28.571429,0,0.361718,0.361024,0.437903,79.353403,91.769766,71.9683,75.982413,-4.014113,0.934653,0.986785,-0.052131,6.558623,0.085177,9.11321,0.8,40,0.444444,12,0.555556,15,0.2,10,0.769231,0.8,0.784314,0.362329,0.773704,0.867938,0.714286,0.35873,0.64127,0.285714,0.70989,0.714286,0.711592,0.362329,0.771886,0.785821,0.680618,0.714286,0.018,0.002,0.015625,0,15.625,0,89494,71247,9233,100,100,?
pima_diabetes,1,8,weka.classifiers.lazy.XNNClassifier,'-K 3',4093840036403736411,20191230.1734,691,77,50,27,0,64.935065,35.064935,0,0.134111,0.390916,0.475774,85.923548,99.706241,71.9683,5433.592364,-5361.624064,0.934653,70.566135,-69.631481,1.267029,0.016455,1.760537,0.86,43,0.740741,20,0.259259,7,0.14,7,0.68254,0.86,0.761062,0.147545,0.652222,0.739011,0.649351,0.530091,0.469909,0.350649,0.618532,0.649351,0.61393,0.147545,0.651313,0.657349,0.551263,0.649351,0.018,0.001,0.015625,0,15.625,0,89494,71247,9233,100,100,?
pima_diabetes,1,9,weka.classifiers.lazy.XNNClassifier,'-K 3',4093840036403736411,20191230.1734,692,76,56,20,0,73.684211,26.315789,0,0.342561,0.34679,0.445972,76.608763,93.991204,70.453875,3288.310456,-3217.856581,0.927025,43.267243,-42.340218,9.508138,0.125107,13.49555,0.92,46,0.615385,16,0.384615,10,0.08,4,0.741935,0.92,0.821429,0.372789,0.706154,0.79788,0.736842,0.432227,0.567773,0.263158,0.732476,0.736842,0.711466,0.372789,0.70497,0.736792,0.660714,0.736842,0.017,0.002,0.015625,0,15.625,0,89621,71348,9132,100,100,?
pima_diabetes,1,10,weka.classifiers.lazy.XNNClassifier,'-K 3',4093840036403736411,20191230.1734,692,76,54,22,0,71.052632,28.947368,0,0.305648,0.355484,0.436279,78.52935,91.948433,70.453875,1144.288966,-1073.835091,0.927025,15.056434,-14.129409,7.210875,0.09488,10.234888,0.86,43,0.576923,15,0.423077,11,0.14,7,0.741379,0.86,0.796296,0.315883,0.738462,0.817409,0.710526,0.427449,0.572551,0.289474,0.696814,0.710526,0.694932,0.315883,0.738725,0.761804,0.648148,0.710526,0.018,0.002,0.015625,0,15.625,0,89621,71348,9132,100,100,?
Glass,1,1,weka.classifiers.lazy.XNNClassifier,'-K 3',4093840036403736411,20191230.1734,192,22,15,7,0,68.181818,31.818182,0,0.534743,0.109815,0.244662,51.886847,75.434437,48.002519,1095.818246,-1047.815728,2.181933,49.80992,-47.627988,23.872231,1.085101,49.731206,1,7,0.266667,4,0.733333,11,0,0,0.636364,1,0.777778,0.68313,0.971429,0.937925,0.681818,0.162771,0.837229,0.318182,?,0.681818,?,?,0.920563,0.831626,?,0.681818,0.002,0,0,0,0,0,35516,22563,4033,100,100,?
Glass,1,2,weka.classifiers.lazy.XNNClassifier,'-K 3',4093840036403736411,20191230.1734,192,22,14,8,0,63.636364,36.363636,0,0.483871,0.118898,0.263841,56.21336,81.406436,47.702958,1097.826997,-1050.124038,2.168316,49.901227,-47.732911,24.050733,1.093215,50.417698,0.571429,4,0.2,3,0.8,12,0.428571,3,0.571429,0.571429,0.571429,0.371429,0.757143,0.65923,0.636364,0.17471,0.82529,0.363636,?,0.636364,?,?,0.851623,0.714438,?,0.636364,0.002,0,0.015625,0,15.625,0,35516,22563,4033,100,100,?
Glass,1,3,weka.classifiers.lazy.XNNClassifier,'-K 3',4093840036403736411,20191230.1734,192,22,16,6,0,72.727273,27.272727,0,0.634349,0.11809,0.256483,55.556881,78.69749,49.182986,1096.524029,-1047.341043,2.23559,49.842001,-47.606411,25.68906,1.167685,52.231599,0.857143,6,0.266667,4,0.733333,11,0.142857,1,0.6,0.857143,0.705882,0.55234,0.838095,0.738095,0.727273,0.093939,0.906061,0.272727,0.751515,0.727273,0.71341,0.639066,0.867641,0.785892,0.712519,0.727273,0.001,0,0,0,0,0,35516,22563,4033,100,100,?
Glass,1,4,weka.classifiers.lazy.XNNClassifier,'-K 3',4093840036403736411,20191230.1734,192,22,12,10,0,54.545455,45.454545,0,0.387187,0.126069,0.268014,58.644871,81.203426,50.496248,2168.805222,-2118.308974,2.295284,98.582056,-96.286772,22.967713,1.043987,45.483999,0.285714,2,0.2,3,0.8,12,0.714286,5,0.4,0.285714,0.333333,0.095266,0.847619,0.714208,0.545455,0.193074,0.806926,0.454545,?,0.545455,?,?,0.834957,0.733764,?,0.545455,0.002,0,0,0,0,0,35516,22563,4033,100,100,?
Glass,1,5,weka.classifiers.lazy.XNNClassifier,'-K 3',4093840036403736411,20191230.1734,193,21,16,5,0,76.190476,23.809524,0,0.667722,0.083309,0.21391,39.163423,65.57623,46.480972,1088.615325,-1042.134353,2.21338,51.838825,-49.625445,29.941466,1.425784,64.41661,1,7,0.214286,3,0.785714,11,0,0,0.7,1,0.823529,0.74162,0.908163,0.753175,0.761905,0.081746,0.918254,0.238095,?,0.761905,?,?,0.912889,0.802986,?,0.761905,0.002,0,0,0,0,0,35691,22672,3924,100,100,?
Glass,1,6,weka.classifiers.lazy.XNNClassifier,'-K 3',4093840036403736411,20191230.1734,193,21,14,7,0,66.666667,33.333333,0,0.531847,0.13652,0.280031,64.177957,85.846308,46.480972,3242.531686,-3196.050715,2.21338,154.406271,-152.192891,16.789337,0.799492,36.120882,0.857143,6,0.214286,3,0.785714,11,0.142857,1,0.666667,0.857143,0.75,0.612372,0.877551,0.811224,0.666667,0.129365,0.870635,0.333333,?,0.666667,?,?,0.809854,0.70394,?,0.666667,0.002,0,0,0,0,0,35691,22672,3924,100,100,?
Glass,1,7,weka.classifiers.lazy.XNNClassifier,'-K 3',4093840036403736411,20191230.1734,193,21,13,8,0,61.904762,38.095238,0,0.471698,0.126282,0.283032,59.365113,86.766296,46.480972,4310.078571,-4263.597599,2.21338,205.241837,-203.028457,21.717241,1.034154,46.722863,0.857143,6,0.357143,5,0.642857,9,0.142857,1,0.545455,0.857143,0.666667,0.47194,0.72449,0.480129,0.619048,0.169048,0.830952,0.380952,?,0.619048,?,?,0.748657,0.646362,?,0.619048,0.001,0.001,0,0,0,0,35691,22672,3924,100,100,?
Glass,1,8,weka.classifiers.lazy.XNNClassifier,'-K 3',4093840036403736411,20191230.1734,193,21,16,5,0,76.190476,23.809524,0,0.662379,0.108741,0.247277,51.898897,77.111864,44.430294,1095.135394,-1050.7051,2.115728,52.149304,-50.033576,24.462636,1.164887,55.05846,1,7,0.285714,4,0.714286,10,0,0,0.636364,1,0.777778,0.6742,0.862245,0.653571,0.761905,0.103175,0.896825,0.238095,?,0.761905,?,?,0.881554,0.78148,?,0.761905,0.002,0,0,0,0,0,35691,22672,3924,100,100,?
Glass,1,9,weka.classifiers.lazy.XNNClassifier,'-K 3',4093840036403736411,20191230.1734,193,21,14,7,0,66.666667,33.333333,0,0.498294,0.104748,0.232338,49.99351,72.453182,44.430294,1092.596374,-1048.16608,2.115728,52.028399,-49.91267,22.84223,1.087725,51.411386,0.857143,6,0.285714,4,0.714286,10,0.142857,1,0.6,0.857143,0.705882,0.53936,0.969388,0.947846,0.666667,0.18315,0.81685,0.333333,?,0.666667,?,?,0.924594,0.848148,?,0.666667,0.002,0.001,0.015625,0,15.625,0,35691,22672,3924,100,100,?
Glass,1,10,weka.classifiers.lazy.XNNClassifier,'-K 3',4093840036403736411,20191230.1734,193,21,14,7,0,66.666667,33.333333,0,0.530351,0.109687,0.247916,52.350453,77.311347,44.430294,3236.078722,-3191.648427,2.115728,154.098987,-151.983258,22.009414,1.048067,49.536954,0.857143,6,0.214286,3,0.785714,11,0.142857,1,0.666667,0.857143,0.75,0.612372,0.928571,0.869048,0.666667,0.113431,0.886569,0.333333,?,0.666667,?,?,0.868783,0.794388,?,0.666667,0.002,0,0,0,0,0,35691,22672,3924,100,100,?
iris,1,1,weka.classifiers.lazy.XNNClassifier,'-K 3',4093840036403736411,20191230.1734,135,15,14,1,0,93.333333,6.666667,0,0.9,0.086667,0.220605,19.5,46.797436,23.774438,1076.713006,-1052.938568,1.584963,71.780867,-70.195905,18.891507,1.259434,79.461424,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,0.95,0.917778,0.93266,0.933333,0.001,0,0,0,0,0,15504,10633,2353,100,100,?
iris,1,2,weka.classifiers.lazy.XNNClassifier,'-K 3',4093840036403736411,20191230.1734,135,15,15,0,0,100,0,0,1,0.033333,0.057735,7.5,12.247449,23.774438,2.280046,21.494391,1.584963,0.152003,1.432959,21.494391,1.432959,90.409673,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.001,0,0,0,0,0,15504,10633,2353,100,100,?
iris,1,3,weka.classifiers.lazy.XNNClassifier,'-K 3',4093840036403736411,20191230.1734,135,15,15,0,0,100,0,0,1,0.033333,0.057735,7.5,12.247449,23.774438,2.280046,21.494391,1.584963,0.152003,1.432959,21.494391,1.432959,90.409673,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.001,0,0,0,0,0,15504,10633,2353,100,100,?
iris,1,4,weka.classifiers.lazy.XNNClassifier,'-K 3',4093840036403736411,20191230.1734,135,15,15,0,0,100,0,0,1,0.033333,0.057735,7.5,12.247449,23.774438,2.280046,21.494391,1.584963,0.152003,1.432959,21.494391,1.432959,90.409673,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.001,0,0,0,0,0,15504,10633,2353,100,100,?
iris,1,5,weka.classifiers.lazy.XNNClassifier,'-K 3',4093840036403736411,20191230.1734,135,15,15,0,0,100,0,0,1,0.048,0.094021,10.7999,19.944844,23.774438,2.913902,20.860536,1.584963,0.19426,1.390702,20.860536,1.390702,87.74355,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.001,0,0,0,0,0,15504,10633,2353,100,100,?
iris,1,6,weka.classifiers.lazy.XNNClassifier,'-K 3',4093840036403736411,20191230.1734,135,15,14,1,0,93.333333,6.666667,0,0.9,0.06,0.148324,13.5,31.464265,23.774438,3.865009,19.909429,1.584963,0.257667,1.327295,19.991042,1.332736,84.08629,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,1,1,0.93266,0.933333,0.001,0,0,0,0,0,15504,10633,2353,100,100,?
iris,1,7,weka.classifiers.lazy.XNNClassifier,'-K 3',4093840036403736411,20191230.1734,135,15,14,1,0,93.333333,6.666667,0,0.9,0.073333,0.208167,16.5,44.158804,23.774438,1076.128043,-1052.353606,1.584963,71.74187,-70.156907,19.476469,1.298431,81.921893,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,0.953333,0.911111,0.93266,0.933333,0.001,0,0,0,0,0,15504,10633,2353,100,100,?
iris,1,8,weka.classifiers.lazy.XNNClassifier,'-K 3',4093840036403736411,20191230.1734,135,15,13,2,0,86.666667,13.333333,0,0.8,0.113333,0.288675,25.5,61.237244,23.774438,2149.97604,-2126.201603,1.584963,143.331736,-141.746774,17.458547,1.163903,73.434113,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.866667,0.066667,0.933333,0.133333,0.866667,0.866667,0.866667,0.8,0.896667,0.81,0.866667,0.866667,0,0,0,0,0,0,15504,10633,2353,100,100,?
iris,1,9,weka.classifiers.lazy.XNNClassifier,'-K 3',4093840036403736411,20191230.1734,135,15,14,1,0,93.333333,6.666667,0,0.9,0.110658,0.240045,24.897975,50.921167,23.774438,1077.744985,-1053.970547,1.584963,71.849666,-70.264703,17.859528,1.190635,75.120716,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,0.93,0.864444,0.93266,0.933333,0,0,0,0,0,0,15504,10633,2353,100,100,?
iris,1,10,weka.classifiers.lazy.XNNClassifier,'-K 3',4093840036403736411,20191230.1734,135,15,15,0,0,100,0,0,1,0.046667,0.093095,10.5,19.748418,23.774438,2.865009,20.909429,1.584963,0.191001,1.393962,20.909429,1.393962,87.949204,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,15504,10633,2353,100,100,?
soybean,1,1,weka.classifiers.lazy.XNNClassifier,'-K 3',4093840036403736411,20191230.1734,614,69,59,10,0,85.507246,14.492754,0,0.84167,0.027143,0.110421,28.194547,50.311677,267.786855,1118.678823,-850.891968,3.880969,16.212737,-12.331768,220.13123,3.190308,82.203897,1,2,0,0,1,67,0,0,1,1,1,1,1,1,0.855072,0.014774,0.985226,0.144928,0.894401,0.855072,0.863385,0.854925,0.981596,0.924037,0.884167,0.855072,0.067,0.007,0.0625,0,62.5,0,301989,202240,29475,100,100,?
soybean,1,2,weka.classifiers.lazy.XNNClassifier,'-K 3',4093840036403736411,20191230.1734,614,69,59,10,0,85.507246,14.492754,0,0.842069,0.023735,0.105917,24.655072,48.259239,267.786855,1113.711375,-845.92452,3.880969,16.140745,-12.259776,223.991489,3.246253,83.645438,1,2,0,0,1,67,0,0,1,1,1,1,1,1,0.855072,0.011291,0.988709,0.144928,?,0.855072,?,?,0.988362,0.941706,?,0.855072,0.066,0.008,0.0625,0,62.5,0,301989,202240,29475,100,100,?
soybean,1,3,weka.classifiers.lazy.XNNClassifier,'-K 3',4093840036403736411,20191230.1734,614,69,61,8,0,88.405797,11.594203,0,0.872222,0.021746,0.095125,22.623157,43.416647,265.180215,2179.993273,-1914.813058,3.843192,31.594105,-27.750914,224.634028,3.255566,84.70995,1,2,0,0,1,67,0,0,1,1,1,1,1,1,0.884058,0.017674,0.982326,0.115942,0.904382,0.884058,0.882675,0.874099,0.978979,0.93477,0.912646,0.884058,0.067,0.007,0.078125,0,78.125,0,301989,202240,29475,100,100,?
soybean,1,4,weka.classifiers.lazy.XNNClassifier,'-K 3',4093840036403736411,20191230.1734,615,68,63,5,0,92.647059,7.352941,0,0.91866,0.021425,0.090276,22.359873,41.349963,255.151643,35.806422,219.345221,3.75223,0.526565,3.225665,220.366018,3.240677,86.366686,1,2,0,0,1,66,0,0,1,1,1,1,1,1,0.926471,0.010361,0.989639,0.073529,0.944005,0.926471,0.927077,0.921972,0.993938,0.974564,0.939949,0.926471,0.067,0.007,0.078125,0,78.125,0,302468,202557,29158,100,100,?
soybean,1,5,weka.classifiers.lazy.XNNClassifier,'-K 3',4093840036403736411,20191230.1734,615,68,55,13,0,80.882353,19.117647,0,0.791017,0.028365,0.117156,29.575284,53.605443,256.172375,1119.938534,-863.766158,3.767241,16.469684,-12.702444,208.125794,3.060673,81.244433,1,2,0,0,1,66,0,0,1,1,1,1,1,1,0.808824,0.012972,0.987028,0.191176,?,0.808824,?,?,0.984662,0.95349,?,0.808824,0.066,0.008,0.0625,0.015625,62.5,15.625,302468,202557,29158,100,100,?
soybean,1,6,weka.classifiers.lazy.XNNClassifier,'-K 3',4093840036403736411,20191230.1734,615,68,51,17,0,75,25,0,0.726779,0.032056,0.131445,33.366717,60.029861,259.391913,1132.776476,-873.384564,3.814587,16.658478,-12.843891,201.427674,2.962172,77.653799,1,2,0,0,1,66,0,0,1,1,1,1,1,1,0.75,0.024195,0.975805,0.25,?,0.75,?,?,0.974826,0.899054,?,0.75,0.066,0.008,0.0625,0.015625,62.5,15.625,302468,202557,29158,100,98.839009,?
soybean,1,7,weka.classifiers.lazy.XNNClassifier,'-K 3',4093840036403736411,20191230.1734,615,68,59,9,0,86.764706,13.235294,0,0.854528,0.027604,0.111652,28.732618,50.990656,259.391913,47.521635,211.870278,3.814587,0.698848,3.115739,213.842579,3.144744,82.439956,1,2,0,0,1,66,0,0,1,1,1,1,1,1,0.867647,0.014118,0.985882,0.132353,?,0.867647,?,?,0.990707,0.950959,?,0.867647,0.067,0.007,0.0625,0.015625,62.5,15.625,302468,202557,29158,100,100,?
soybean,1,8,weka.classifiers.lazy.XNNClassifier,'-K 3',4093840036403736411,20191230.1734,615,68,61,7,0,89.705882,10.294118,0,0.887311,0.025437,0.101918,26.462922,46.515821,260.757564,1111.983831,-851.226267,3.83467,16.352703,-12.518033,217.337741,3.196143,83.348585,1,2,0,0,1,66,0,0,1,1,1,1,1,1,0.897059,0.010084,0.989916,0.102941,0.915441,0.897059,0.898985,0.892562,0.987014,0.94263,0.9033,0.897059,0.068,0.007,0.0625,0.015625,62.5,15.625,302468,202557,29158,100,100,?
soybean,1,9,weka.classifiers.lazy.XNNClassifier,'-K 3',4093840036403736411,20191230.1734,615,68,58,10,0,85.294118,14.705882,0,0.839623,0.026986,0.112927,28.015367,51.41886,264.814206,2188.695218,-1923.881012,3.894327,32.186694,-28.292368,218.360463,3.211183,82.457987,1,2,0,0,1,66,0,0,1,1,1,1,1,1,0.852941,0.015242,0.984758,0.147059,0.889706,0.852941,0.853826,0.849135,0.971449,0.882231,0.878909,0.852941,0.067,0.008,0.0625,0,62.5,0,302468,202557,29158,100,100,?
soybean,1,10,weka.classifiers.lazy.XNNClassifier,'-K 3',4093840036403736411,20191230.1734,615,68,57,11,0,83.823529,16.176471,0,0.823834,0.028601,0.118111,29.691765,53.779267,264.814206,2192.88267,-1928.068464,3.894327,32.248275,-28.353948,213.816488,3.14436,80.742076,1,2,0,0,1,66,0,0,1,1,1,1,1,1,0.838235,0.015688,0.984312,0.161765,?,0.838235,?,?,0.971158,0.89349,?,0.838235,0.067,0.007,0.0625,0,62.5,0,302468,202557,29158,100,100,?
unbalanced,1,1,weka.classifiers.lazy.XNNClassifier,'-K 3',4093840036403736411,20191230.1734,770,86,85,1,0,98.837209,1.162791,0,0,0.072668,0.130877,271.044702,122.00039,7.928616,19.843703,-11.915087,0.092193,0.230741,-0.138548,-239.005994,-2.779139,-3014.473068,0,0,0,0,1,85,1,1,?,0,?,?,0.752941,0.043478,0.988372,0.988372,0.011628,0.011628,?,0.988372,?,?,0.752941,0.985477,?,0.988372,0.054,0.006,0.046875,0,46.875,0,248678,228377,27965,100,100,?
unbalanced,1,2,weka.classifiers.lazy.XNNClassifier,'-K 3',4093840036403736411,20191230.1734,770,86,85,1,0,98.837209,1.162791,0,0,0.071255,0.132338,265.772582,123.362446,7.928616,1088.446731,-1080.518115,0.092193,12.656357,-12.564164,-237.992409,-2.767354,-3001.689185,0,0,0,0,1,85,1,1,?,0,?,?,0.4,0.011628,0.988372,0.988372,0.011628,0.011628,?,0.988372,?,?,0.690698,0.982933,?,0.988372,0.054,0.006,0.046875,0,46.875,0,248678,228377,27965,100,100,?
unbalanced,1,3,weka.classifiers.lazy.XNNClassifier,'-K 3',4093840036403736411,20191230.1734,770,86,85,1,0,98.837209,1.162791,0,0,0.067171,0.12614,250.54154,117.585117,7.928616,18.999241,-11.070625,0.092193,0.220921,-0.128728,-234.393007,-2.7255,-2956.291575,0,0,0,0,1,85,1,1,?,0,?,?,0.847059,0.071429,0.988372,0.988372,0.011628,0.011628,?,0.988372,?,?,0.847059,0.987309,?,0.988372,0.052,0.007,0.046875,0,46.875,0,248678,228377,27965,100,100,?
unbalanced,1,4,weka.classifiers.lazy.XNNClassifier,'-K 3',4093840036403736411,20191230.1734,770,86,85,1,0,98.837209,1.162791,0,0,0.071594,0.130347,267.039181,121.506804,7.928616,19.604039,-11.675423,0.092193,0.227954,-0.135761,-237.618528,-2.763006,-2996.973601,0,0,0,0,1,85,1,1,?,0,?,?,0.876471,0.083333,0.988372,0.988372,0.011628,0.011628,?,0.988372,?,?,0.876471,0.987763,?,0.988372,0.053,0.006,0.0625,0,62.5,0,248678,228377,27965,100,100,?
unbalanced,1,5,weka.classifiers.lazy.XNNClassifier,'-K 3',4093840036403736411,20191230.1734,770,86,84,2,0,97.674419,2.325581,0,0,0.08351,0.16667,226.673058,110.38938,14.00522,1093.640231,-1079.635011,0.162851,12.716747,-12.553895,-246.541157,-2.866758,-1760.351914,0,0,0,0,1,84,1,2,?,0,?,?,0.645833,0.067183,0.976744,0.976744,0.023256,0.023256,?,0.976744,?,?,0.584787,0.958984,?,0.976744,0.053,0.006,0.0625,0,62.5,0,248678,228377,27965,100,100,?
unbalanced,1,6,weka.classifiers.lazy.XNNClassifier,'-K 3',4093840036403736411,20191230.1734,770,86,84,2,0,97.674419,2.325581,0,0,0.089458,0.16973,242.817592,112.415789,14.00522,1094.553523,-1080.548303,0.162851,12.727367,-12.564515,-252.273828,-2.933417,-1801.284301,0,0,0,0,1,84,1,2,?,0,?,?,0.53869,0.033367,0.976744,0.976744,0.023256,0.023256,?,0.976744,?,?,0.643342,0.965542,?,0.976744,0.054,0.007,0.0625,0,62.5,0,248678,228377,27965,100,100,?
unbalanced,1,7,weka.classifiers.lazy.XNNClassifier,'-K 3',4093840036403736411,20191230.1734,771,85,84,1,0,98.823529,1.176471,0,0,0.072173,0.133076,268.067753,123.343635,7.905407,1088.399752,-1080.494345,0.093005,12.804703,-12.711698,-236.31146,-2.780135,-2989.238463,0,0,0,0,1,84,1,1,?,0,?,?,0.386905,0.011765,0.988235,0.988235,0.011765,0.011765,?,0.988235,?,?,0.563375,0.979185,?,0.988235,0.053,0.006,0.0625,0,62.5,0,248997,228670,27672,100,100,?
unbalanced,1,8,weka.classifiers.lazy.XNNClassifier,'-K 3',4093840036403736411,20191230.1734,771,85,84,1,0,98.823529,1.176471,0,0,0.074737,0.134702,277.591769,124.850613,7.905407,1088.751283,-1080.845876,0.093005,12.808839,-12.715834,-238.732641,-2.808619,-3019.865356,0,0,0,0,1,84,1,1,?,0,?,?,0.357143,0.011765,0.988235,0.988235,0.011765,0.011765,?,0.988235,?,?,0.604202,0.981035,?,0.988235,0.053,0.006,0.046875,0.015625,46.875,15.625,248997,228670,27672,100,100,?
unbalanced,1,9,weka.classifiers.lazy.XNNClassifier,'-K 3',4093840036403736411,20191230.1734,771,85,84,1,0,98.823529,1.176471,0,0,0.072259,0.12981,268.386311,120.31616,7.905407,19.514007,-11.6086,0.093005,0.229577,-0.136572,-236.532507,-2.782735,-2992.034608,0,0,0,0,1,84,1,1,?,0,?,?,0.845238,0.071429,0.988235,0.988235,0.011765,0.011765,?,0.988235,?,?,0.845238,0.987139,?,0.988235,0.053,0.006,0.046875,0.015625,46.875,15.625,248997,228670,27672,100,100,?
unbalanced,1,10,weka.classifiers.lazy.XNNClassifier,'-K 3',4093840036403736411,20191230.1734,771,85,84,1,0,98.823529,1.176471,0,0,0.075015,0.135728,278.622294,125.800804,7.905407,1088.795302,-1080.889895,0.093005,12.809356,-12.716352,-238.419792,-2.804939,-3015.907957,0,0,0,0,1,84,1,1,?,0,?,?,0.369048,0.011765,0.988235,0.988235,0.011765,0.011765,?,0.988235,?,?,0.198459,0.968232,?,0.988235,0.053,0.006,0.046875,0.015625,46.875,15.625,248997,228670,27672,100,100,?
breast-cancer,1,1,weka.classifiers.lazy.XNNClassifier,'-K 5',4093840036403736411,20191230.1734,257,29,20,9,0,68.965517,31.034483,0,0,0.408112,0.515635,96.454723,111.411856,25.930469,3247.924003,-3221.993535,0.894154,111.997379,-111.103225,-3.120159,-0.107592,-12.032789,1,20,1,9,0,0,0,0,0.689655,1,0.816327,?,0.372222,0.643579,0.689655,0.689655,0.310345,0.310345,?,0.689655,?,?,0.372222,0.555059,?,0.689655,0.005,0.001,0,0,0,0,38100,31137,6285,100,100,?
breast-cancer,1,2,weka.classifiers.lazy.XNNClassifier,'-K 5',4093840036403736411,20191230.1734,257,29,23,6,0,79.310345,20.689655,0,0.408163,0.326772,0.419923,77.230412,90.731602,25.930469,28.918292,-2.987823,0.894154,0.997182,-0.103028,3.017773,0.104061,11.637941,1,20,0.666667,6,0.333333,3,0,0,0.769231,1,0.869565,0.50637,0.772222,0.872172,0.793103,0.45977,0.54023,0.206897,0.840849,0.793103,0.754873,0.50637,0.770498,0.833312,0.684783,0.793103,0.005,0.001,0,0.015625,0,15.625,38100,31137,6285,100,100,?
breast-cancer,1,3,weka.classifiers.lazy.XNNClassifier,'-K 5',4093840036403736411,20191230.1734,257,29,21,8,0,72.413793,27.586207,0,0.210884,0.331035,0.440976,78.238014,95.280404,25.930469,1099.948244,-1074.017775,0.894154,37.92925,-37.035096,2.372252,0.081802,9.148512,0.95,19,0.777778,7,0.222222,2,0.05,1,0.730769,0.95,0.826087,0.261624,0.733333,0.841506,0.724138,0.551916,0.448084,0.275862,0.710875,0.724138,0.673163,0.261624,0.729885,0.77188,0.57971,0.724138,0.005,0.001,0,0,0,0,38100,31137,6285,100,100,?
breast-cancer,1,4,weka.classifiers.lazy.XNNClassifier,'-K 5',4093840036403736411,20191230.1734,257,29,21,8,0,72.413793,27.586207,0,0.147059,0.378032,0.493828,89.345371,106.700154,25.930469,1109.375819,-1083.44535,0.894154,38.254339,-37.360184,-0.703497,-0.024259,-2.713013,1,20,0.888889,8,0.111111,1,0,0,0.714286,1,0.833333,0.281718,0.447222,0.662318,0.724138,0.613027,0.386973,0.275862,0.802956,0.724138,0.636782,0.281718,0.447222,0.58109,0.516667,0.724138,0.005,0.001,0,0,0,0,38100,31137,6285,100,100,?
breast-cancer,1,5,weka.classifiers.lazy.XNNClassifier,'-K 5',4093840036403736411,20191230.1734,257,29,19,10,0,65.517241,34.482759,0,0.013605,0.357408,0.466918,84.471148,100.885665,25.930469,35.159477,-9.229009,0.894154,1.212396,-0.318242,0.219609,0.007573,0.846915,0.9,18,0.888889,8,0.111111,1,0.1,2,0.692308,0.9,0.782609,0.016879,0.638889,0.82355,0.655172,0.644061,0.355939,0.344828,0.580902,0.655172,0.591454,0.016879,0.637165,0.724797,0.474638,0.655172,0.004,0.001,0.015625,0,15.625,0,38100,31137,6285,100,100,?
breast-cancer,1,6,weka.classifiers.lazy.XNNClassifier,'-K 5',4093840036403736411,20191230.1734,257,29,22,7,0,75.862069,24.137931,0,0.250923,0.342263,0.444592,83.30314,99.313972,24.707459,2170.901812,-2146.194353,0.851981,74.858683,-74.006702,0.780497,0.026914,3.158952,0.952381,20,0.75,6,0.25,2,0.047619,1,0.769231,0.952381,0.851064,0.297014,0.60119,0.749949,0.758621,0.55624,0.44376,0.241379,0.740937,0.758621,0.716601,0.297014,0.602833,0.689759,0.60735,0.758621,0.004,0.001,0,0,0,0,38100,31137,6285,100,100,?
breast-cancer,1,7,weka.classifiers.lazy.XNNClassifier,'-K 5',4093840036403736411,20191230.1734,258,28,23,5,0,82.142857,17.857143,0,0.461538,0.283987,0.396317,68.5485,87.684654,24.187188,1095.140464,-1070.953275,0.863828,39.112159,-38.248331,5.313048,0.189752,21.966372,1,20,0.625,5,0.375,3,0,0,0.8,1,0.888889,0.547723,0.728125,0.839596,0.821429,0.446429,0.553571,0.178571,0.857143,0.821429,0.790765,0.547723,0.729018,0.789307,0.717172,0.821429,0.005,0,0,0,0,0,38235,31246,6176,100,100,?
